baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
transcript359053.rk.h1.chr11.nnic	4.3647150375768	-5.54192405624955	0.740628450679035	-7.48273179509713	7.27933451834902e-14	4.17349522562213e-13
transcript169847.rk.h1.chr07.nic	8.67871706297024	-6.54207538557779	0.874322878380628	-7.48244790036223	7.29508188190503e-14	4.18078319336892e-13
transcript54733.rk.h2.chr05.nnic	13.8907202538997	22.1925036700892	2.96593782541499	7.4824574810445	7.29454990524154e-14	4.18078319336892e-13
transcript206651.rk.h2.chr04.nnic	15.549940927101	7.42538231668033	0.992433799255308	7.48199257446905	7.32040831700792e-14	4.19442492771685e-13
transcript28490.rk.h2.chr19.nnic	13.8698580949109	22.1897523892429	2.9659405551061	7.48152296951519	7.3466195304621e-14	4.20856783959063e-13
transcript185519.rk.h1.chr17.nnic	8.08811151406446	-22.1879575632232	2.96696195810184	-7.4783424514881	7.52658599365462e-14	4.30987022917317e-13
transcript203038.rk.h1.chr18.nnic	4.3428609320508	-5.54974270612712	0.742106643998283	-7.47836278115839	7.52542201134199e-14	4.30987022917317e-13
transcript19189.rk.h1.chr07.nnic	8.5616177919822	-6.55835412354606	0.87699994335758	-7.47816938098937	7.53650237412782e-14	4.31465152547501e-13
transcript95186.rk.h2.chr03.nnic	13.7498641248917	22.1784486707172	2.96595418844645	7.47767742236579	7.5647602055591e-14	4.32992914259589e-13
transcript194755.rk.h2.chr08.nic	5.26454505571473	5.85794758722303	0.78346599415928	7.47696470669293	7.60588302753166e-14	4.35256256445677e-13
transcript143681.rk.h1.chr14.nnic	8.00192009200823	-6.46616638294193	0.864821584640071	-7.47687904393954	7.61084043262514e-14	4.35449476601151e-13
transcript75888.rk.h2.chr13.nnic	14.2574473689921	22.1743549046733	2.96590054285411	7.47643239693222	7.63673992413038e-14	4.368405560339e-13
FUN.rk.hap1.012279-T1	9.59497756721551	-6.72347650159535	0.899301895716775	-7.47632862069806	7.64276993567437e-14	4.37094710004732e-13
transcript38920.rk.h1.chr10.nic	5.32149407286212	-5.88357795692088	0.786996933904728	-7.47598586913062	7.66271910002358e-14	4.38144638098297e-13
transcript137459.rk.h1.chr03.nnic	4.59277304461887	-5.59615387175422	0.748704551971436	-7.47444884236222	7.75280989310863e-14	4.4320390802385e-13
transcript204882.rk.h2.chr18.nnic	4.84437614775407	5.69393585136956	0.761993016205771	7.47242524573473	7.87300966441097e-14	4.49981957225298e-13
transcript25904.rk.h1.chr08.nic	9.63326506509625	-5.10017439321894	0.682596852295276	-7.47172269556954	7.91516738743013e-14	4.52297625211593e-13
transcript221534.rk.h2.chr08.nnic	13.5807435126515	22.1606178408865	2.96597261064018	7.47161917860843	7.92139782691368e-14	4.5255976010513e-13
transcript266451.rk.h2.chr07.nic	5.85423714426571	6.07029940065674	0.812466135698873	7.47144912745827	7.93164326673849e-14	4.53051120895434e-13
transcript84710.rk.h2.chr16.nnic	13.4884944392204	22.1517837217738	2.96598270774737	7.46861526330267	8.10431097619998e-14	4.62817825456098e-13
transcript21164.rk.h2.chr03.nnic	14.5635386404671	22.1469151712626	2.96586828359997	7.46726187866331	8.18807130351724e-14	4.67504245258656e-13
transcript107218.rk.h2.chr01.nnic	13.4665237162963	22.1463351640186	2.96598603235183	7.46676987769156	8.21873142549009e-14	4.69157553683468e-13
transcript129453.rk.h1.chr19.nnic	4.54243330287368	-5.63383823598863	0.754554564671238	-7.46644245461998	8.23919802420061e-14	4.70228411066219e-13
transcript242570.rk.h1.chr11.nnic	7.15713310415119	-6.30790124678431	0.84503399571651	-7.4646715738765	8.3507636904819e-14	4.76496963594247e-13
transcript195986.rk.h1.chr14.nnic	24.721092620881	-22.134161049916	2.96525579970344	-7.4645030800141	8.36145586455081e-14	4.77008241253776e-13
transcript76083.rk.h2.chr08.nnic	13.373870966946	22.1391708350317	2.96599609855219	7.46432904811933	8.37251359461022e-14	4.77540157250671e-13
transcript194668.rk.h1.chr08.nnic	44.0647768972018	-8.90047251797607	1.19243323752296	-7.46412649186548	8.3854018222338e-14	4.78107824358311e-13
transcript50113.rk.h2.chr05.nnic	16.0455418604836	7.48873139778203	1.00329755312008	7.46411807194522	8.38593798596741e-14	4.78107824358311e-13
transcript97286.rk.h1.chr12.nnic	6.69795044255347	-6.21073597709881	0.83208919565039	-7.46402670478647	8.39175823168523e-14	4.78340639435651e-13
transcript170903.rk.h1.chr06.nnic	10.5518661375391	-6.85268345929834	0.918165167435414	-7.4634539648667	8.42833331579811e-14	4.80326059418637e-13
transcript105408.rk.h2.chr15.nnic	13.3489713651276	22.1364798694627	2.96599963998072	7.46341286461066	8.43096398919319e-14	4.80376584928316e-13
transcript113106.rk.h2.chr13.nnic	13.3251097832121	22.1337558338959	2.96600255001281	7.46248712220437	8.49043157206065e-14	4.83664853752361e-13
transcript210062.rk.h1.chr14.nnic	113.631656357446	-0.979944741196518	0.131348342674316	-7.46065554573712	8.60930523333654e-14	4.9033518205498e-13
transcript186579.rk.h2.chr18.nnic	13.2575942819548	22.1274084918987	2.96601003019122	7.46032827490881	8.63071748340713e-14	4.91453073486629e-13
FUN.rk.hap1.038296-T1	4.1202248467619	-5.4921771358805	0.736224697649492	-7.45991971393394	8.65752175366422e-14	4.92877473462533e-13
transcript28920.rk.h1.chr19.nnic	71.6392041972162	1.50334323373548	0.201553442094416	7.45878223717583	8.73257943076489e-14	4.97047810005285e-13
transcript194166.rk.h1.chr14.nnic	13.5488668833069	-7.19111032901692	0.964194302432024	-7.45815476287146	8.77425737628681e-14	4.99316882055925e-13
transcript122177.rk.h1.chr12.nnic	4.56279940683734	-5.61320323855227	0.752679391322818	-7.45762844481125	8.80936707540944e-14	5.01129991929006e-13
transcript122505.rk.h1.chr03.nnic	5.0512603728792	-5.78228427774066	0.775352224341422	-7.4576226084243	8.80975718302381e-14	5.01129991929006e-13
transcript246678.rk.h2.chr18.nnic	6.70600693589666	6.25258556205846	0.838444353185942	7.45736498588097	8.82699375591677e-14	5.02006791284773e-13
transcript50349.rk.h2.chr03.nnic	16.5530477891358	7.52018716035243	1.0084362718028	7.45727555684647	8.83298486933155e-14	5.02243811428569e-13
transcript44047.rk.h2.chr16.nnic	13.0992440545712	22.1098409655843	2.96603007590914	7.45435494574588	9.0308571342228e-14	5.13388850460059e-13
transcript59453.rk.h2.chr09.nnic	4.33015421525217	5.54017146109553	0.743353138412713	7.45294688998756	9.12780354033409e-14	5.18793010547713e-13
transcript75285.rk.h2.chr05.nnic	15.3702216218474	7.41513450247183	0.994977831490039	7.45256252731502	9.15444464200909e-14	5.20199853053139e-13
transcript224101.rk.h2.chr08.nnic	8.09593873458217	6.51251158338571	0.873883653056505	7.45237831215572	9.16724011566059e-14	5.20819501868069e-13
transcript30613.rk.h2.chr19.nnic	5.14064103455654	5.88540727283881	0.790041672599453	7.44948966232909	9.37019819809051e-14	5.32240397958356e-13
transcript40811.rk.h1.chr09.nnic	4.42066731797147	-5.57217587933648	0.747999357649383	-7.44943939102736	9.37376909993391e-14	5.32333448081401e-13
transcript257169.rk.h2.chr02.nnic	4.24838898764115	5.53282370715917	0.742722761103438	7.44937949516888	9.37802540536812e-14	5.3246537567523e-13
transcript339862.rk.h2.chr11.nnic	4.14670553715069	5.53385163492925	0.742914631897774	7.44883920349372	9.41650543580713e-14	5.34540002511203e-13
transcript44514.rk.h2.chr10.nnic	10.800188255159	6.92377608074076	0.929529858017476	7.44868604383291	9.42744179915369e-14	5.35050544970308e-13
transcript65060.rk.h2.chr12.nnic	4.1847875694009	5.54351000679527	0.744394216994314	7.44700842676967	9.54805231642878e-14	5.4178410579192e-13
transcript103462.rk.h1.chr12.nnic	8.48980181242833	-6.53461046268525	0.877549997152907	-7.44642525655053	9.59033293100662e-14	5.44071142983966e-13
transcript235647.rk.h1.chr11.nnic	4.7951540108236	-5.65847969777508	0.75992134726449	-7.446138627562	9.61118130862075e-14	5.45141611992054e-13
transcript359003.rk.h1.chr11.nnic	6.34760361702058	-6.05900677075712	0.813738867703795	-7.44588591160012	9.62959991985495e-14	5.46073853392145e-13
transcript176915.rk.h1.chr04.nnic	8.85594514726956	-6.58668335243812	0.884680664703398	-7.44526654105909	9.67488812268034e-14	5.48529113962504e-13
transcript214404.rk.h2.chr05.nnic	6.70165959713404	6.24493033373325	0.838926603559275	7.44395315065487	9.77161660198318e-14	5.53899230435116e-13
transcript37036.rk.h2.chr10.nnic	15.0547390901301	22.0767447994175	2.96582060524155	7.4437222401115	9.78872065323852e-14	5.54754594551746e-13
transcript197339.rk.h1.chr05.nic	6.88862030094925	-6.22473166721254	0.836245861629901	-7.44366214868927	9.79317657989224e-14	5.54892949063921e-13
transcript183525.rk.h1.chr05.nnic	11.3127310006559	-2.1431196907074	0.287959748890157	-7.44242797462952	9.88513582359157e-14	5.59988268180137e-13
transcript66342.rk.h2.chr05.nnic	243.121602717313	11.4030436726956	1.53239997617323	7.44129721351977	9.97013438794433e-14	5.64687253644151e-13
transcript100424.rk.h1.chr06.nnic	3.84360096088414	-5.40473769191295	0.726657416416061	-7.4378071011366	1.02370395290588e-13	5.79684991260005e-13
transcript347512.rk.h1.chr11.nnic	5.88515340059888	-6.00514745902956	0.807470935670534	-7.43698279869703	1.03010957973005e-13	5.83192356721577e-13
transcript70079.rk.h2.chr12.nnic	12.6057456084169	22.0572416955621	2.96609188504212	7.43646608076974	1.03414504706616e-13	5.85356700192013e-13
transcript58315.rk.h1.chr07.nic	18.3403981211083	-7.63811070195872	1.02716804185426	-7.43608678495318	1.03711715882205e-13	5.86918387208458e-13
transcript176431.rk.h2.chr06.nic	6.08193724551861	6.08942649935623	0.818944721925023	7.43569906042295	1.040163993534e-13	5.88521710639007e-13
transcript196748.rk.h1.chr11.nnic	51.7336707026387	-3.75892013157868	0.505530174714405	-7.43559992972179	1.04094439802604e-13	5.88842299339315e-13
transcript282556.rk.h2.chr07.nnic	3.87978804769116	5.42495967548577	0.729622369021568	7.43529791001433	1.04332559129463e-13	5.90068105975934e-13
transcript92889.rk.h2.chr08.nnic	6.18262811945385	6.12758253401429	0.82419273625234	7.43464758240508	1.0484711137764e-13	5.92856495313968e-13
transcript150284.rk.h1.chr13.nnic	5.02625089409471	-5.78662536711714	0.778563680532767	-7.43243682155502	1.06615029602987e-13	6.02729425360234e-13
transcript98565.rk.h1.chr09.nnic	23.8259455760457	-22.03781607666	2.96528689134795	-7.43193386817359	1.07021307873224e-13	6.04902089626964e-13
transcript9846.rk.h2.chr08.nnic	5.45893775874889	5.89845165863404	0.793715505907984	7.43144314899885	1.07419169901157e-13	6.07026302131223e-13
transcript159343.rk.h2.chr14.nic	4.15200366553776	5.54647195540463	0.746468995360932	7.43027773407093	1.08369892042536e-13	6.12273217749245e-13
transcript72413.rk.h2.chr04.nic	258.526926865482	11.4914336890753	1.54657695494999	7.43023724250885	1.0840307247122e-13	6.1233507487178e-13
transcript202777.rk.h1.chr04.nnic	7.17400662413541	-22.0450010141073	2.96728217637612	-7.42935781086731	1.09126182723326e-13	6.16166964073097e-13
transcript100453.rk.h1.chr07.nnic	23.421847670677	-22.0303617523085	2.96530187568219	-7.4293824628699	1.09105848251051e-13	6.16166964073097e-13
transcript44293.rk.h2.chr10.nnic	5.77571192958803	5.97844852614419	0.804793515910299	7.42854956949049	1.09794936215702e-13	6.19815931172185e-13
transcript360.rk.h2.chr07.nnic	4.50759515922384	5.68419265320033	0.765202625884078	7.42834964351187	1.09960978962581e-13	6.20626074501303e-13
transcript92281.rk.h1.chr07.nnic	7.46032005531135	-6.32405676939673	0.85147082743515	-7.42721484474861	1.10908139641193e-13	6.25843657065636e-13
transcript183200.rk.h2.chr06.nnic	12.879752984906	22.0113501265244	2.96605686561565	7.42108163255178	1.16167685444079e-13	6.55388480169246e-13
transcript157791.rk.h2.chr02.nic	3.92403038557909	5.49230862335204	0.740196831033679	7.42006503281306	1.17062840138739e-13	6.60303462203828e-13
transcript250813.rk.h2.chr14.nnic	4.99254388887313	5.79324267785058	0.780770345246475	7.4199061390091	1.17203363374198e-13	6.60960736571566e-13
transcript4365.rk.h2.chr16.nnic	9.59647085744845	6.76016754956512	0.911248549986602	7.4185770168463	1.18385329951161e-13	6.67489691472841e-13
transcript81269.rk.h2.chr05.nnic	4.25410976059312	5.53151001809612	0.745759744166903	7.41728158614332	1.19548604841709e-13	6.73910606458288e-13
transcript183175.rk.h2.chr08.nnic	3.79996600868338	5.44003077477543	0.733524072394867	7.41629481499412	1.20442239020956e-13	6.78809205924736e-13
transcript171001.rk.h2.chr08.nnic	55.6098028552	9.27647637984699	1.25089665611841	7.41586152179214	1.20836706667455e-13	6.80893087508536e-13
transcript148958.rk.h2.chr17.nnic	13.6552766836953	21.9936946460802	2.96596455976704	7.41535989486255	1.21294970886795e-13	6.83335525288402e-13
transcript201265.rk.h1.chr14.nnic	6.1261717660243	-6.07339021568005	0.81920594508626	-7.41375261264802	1.22774846501682e-13	6.91531205970515e-13
transcript43544.rk.h1.chr16.nnic	5.68274712904516	-5.93304466998267	0.800331710612176	-7.41323202781065	1.23257958761387e-13	6.94110398316269e-13
transcript44137.rk.h1.chr13.nnic	26.5554702648295	-8.17053964015237	1.10228608653884	-7.41235849742757	1.24072811646525e-13	6.98556306455486e-13
transcript10390.rk.h2.chr13.nnic	8.30297312935149	6.55606803676651	0.884504159392053	7.41213929539087	1.24278118738249e-13	6.99569226324873e-13
transcript21558.rk.h1.chr15.nnic	13.3793460747499	-7.1825484832208	0.969224913842885	-7.41061066491025	1.25719162505755e-13	7.0753634918186e-13
transcript153051.rk.h1.chr12.nnic	5.65250635753429	-5.6050225330979	0.756401907127848	-7.41011158258559	1.26193194772207e-13	7.1005907326065e-13
transcript85864.rk.h1.chr04.nnic	4.40593530366128	-5.57885108166475	0.752908160776174	-7.40973650214324	1.26550604720803e-13	7.11924694817214e-13
transcript106622.rk.h2.chr04.nnic	4.03099355393655	5.44158583373686	0.734410709532072	7.40945871718557	1.26815943878702e-13	7.13271705585274e-13
transcript70183.rk.h1.chr12.nnic	9.41606530937757	-6.67796562052979	0.901315035606969	-7.40913593661807	1.27124949445675e-13	7.1486371632957e-13
transcript85512.rk.h1.chr18.nnic	4.18304825074165	-5.4885123937072	0.740786730573122	-7.40903173233262	1.27224864604099e-13	7.15279535780915e-13
transcript172057.rk.h1.chr14.nic	4.50403896873375	-5.5909710300501	0.754947261399676	-7.4057769541205	1.30384820671851e-13	7.32895737911183e-13
transcript30712.rk.h2.chr12.nnic	70.4065901280835	9.61612988862127	1.29857191071736	7.40515778083413	1.30994627564199e-13	7.36173235462303e-13
transcript219860.rk.h2.chr04.nic	4.0044879152033	5.48205240220851	0.740447396251197	7.40370272076521	1.32438730071468e-13	7.44137075144519e-13
transcript2865.rk.h2.chr03.nnic	4.12272094851757	5.49458789966287	0.742224488034014	7.40286528974111	1.3327693549456e-13	7.48693990276702e-13
transcript35073.rk.h2.chr07.nnic	3.83669051324748	5.45335843814927	0.737058037695022	7.39881821953042	1.37401788301305e-13	7.71708290208572e-13
transcript325553.rk.h1.chr11.nnic	19.7885946910126	-7.75409286552962	1.04802835934647	-7.39874336069007	1.37479255561433e-13	7.71985960433954e-13
transcript220807.rk.h1.chr14.nic	12.4089706918747	-7.07475275309053	0.956222668239507	-7.39864572141528	1.37580361528611e-13	7.7239622861446e-13
transcript63389.rk.h2.chr18.nnic	6.12135078921532	6.12622617962069	0.828082192490657	7.39808950750961	1.38157719063598e-13	7.75479530501058e-13
transcript5499.rk.h1.chr13.nic	23.3492770490536	-7.9922609250829	1.08035084264393	-7.39783837769178	1.38419174711967e-13	7.76788779358538e-13
transcript34265.rk.h1.chr01.nic	5.06505239483163	-5.78453300376898	0.782189283000002	-7.39531099375721	1.41077696546943e-13	7.91546750049386e-13
transcript126126.rk.h2.chr09.nic	5.04461263432702	5.79380729019592	0.783506151939924	7.39471831312457	1.41708355593668e-13	7.94923266418817e-13
transcript315550.rk.h2.chr11.nnic	4.34345470419853	5.57042560484036	0.753359086518915	7.39411749923919	1.42350496459411e-13	7.98362802684087e-13
transcript160605.rk.h2.chr04.nnic	4.30208042855452	5.59689977685206	0.756955466169204	7.39396176789213	1.42517405860136e-13	7.99136178665661e-13
transcript104457.rk.h2.chr01.nnic	4.46963709053283	5.58911292138304	0.75598617654419	7.39314169332081	1.43399521313757e-13	8.03918790055936e-13
transcript44857.rk.h2.chr08.nnic	8.92538511946849	6.62090903535324	0.895552549829319	7.39309941847087	1.43445139494409e-13	8.04010882599612e-13
transcript14036.rk.h1.chr14.nic	7.21737689392346	-5.27521735148499	0.713570753748991	-7.39270398032683	1.43872542219975e-13	8.06242406991814e-13
transcript50195.rk.h2.chr06.nnic	5.04875702173243	5.74417941707162	0.77702774159935	7.39250236452101	1.44090936697326e-13	8.07302007618885e-13
transcript77297.rk.h2.chr15.nnic	4.64307689115199	5.68436176254799	0.769204025867079	7.3899272122768	1.46909212312395e-13	8.22924635900001e-13
FUN.rk.hap2.036085-T1	7.36364960852797	6.33425768872448	0.857205237862534	7.38942951925857	1.47460105313259e-13	8.25842554014455e-13
transcript110327.rk.h2.chr03.nnic	9.08907405607956	6.68073551475647	0.904111598756918	7.38928194698747	1.47623841868536e-13	8.26591477248444e-13
transcript44838.rk.h2.chr16.nnic	17.9266977380214	7.64003587342997	1.03408844057583	7.3881841955178	1.48847455194965e-13	8.33273467161569e-13
transcript225596.rk.h2.chr17.nnic	6.63784929178412	6.18103736890491	0.836630266357433	7.38801549197622	1.49036382660074e-13	8.3416157033254e-13
transcript95239.rk.h1.chr12.nnic	4.83928308614573	-5.75208231430976	0.778695603945182	-7.3868174998901	1.50384782544328e-13	8.41537599678672e-13
transcript80859.rk.h1.chr01.nnic	9.14584952321074	-6.62129833854751	0.896554872437386	-7.38526836683935	1.52146194022417e-13	8.51221332918836e-13
transcript65594.rk.h1.chr09.nnic	4.23115830491205	-5.48827121506905	0.743280557369121	-7.38384875086072	1.53778131754267e-13	8.60176905545855e-13
transcript44420.rk.h1.chr16.nnic	8.03159641347107	-6.44090815793399	0.872556285617097	-7.38165349800763	1.56335632880417e-13	8.74305042929002e-13
transcript202098.rk.h2.chr18.nnic	16.5794731963158	7.53258125398674	1.02066778088806	7.380051957193	1.58227772306243e-13	8.84707172681864e-13
transcript4344.rk.h1.chr18.nic	6.53372660151474	-6.13857572733692	0.831797345675906	-7.37989338298358	1.58416339459786e-13	8.85581740966287e-13
transcript108419.rk.h2.chr14.nnic	5.42872784536063	5.88723475433476	0.797876567705898	7.37862846538041	1.59928431905943e-13	8.93853246750283e-13
transcript133946.rk.h1.chr12.nnic	6.39905243417284	-21.8935436839492	2.96762701520155	-7.37745800661619	1.6134023488417e-13	9.0156098385366e-13
transcript282963.rk.h1.chr11.nnic	6.27784658809227	-6.06310463769043	0.822342792811989	-7.37296501007534	1.6687429717576e-13	9.32295895965913e-13
FUN.rk.hap1.039834-T1	22.0612126579438	-7.91076315044114	1.07297584413446	-7.37273182214322	1.67166552466823e-13	9.33739272884548e-13
transcript87591.rk.h2.chr01.nnic	4.01418535366241	5.45471701849732	0.739996863226048	7.37127046014391	1.69009567756552e-13	9.43842361054079e-13
transcript147104.rk.h2.chr18.nic	5.1319553179056	5.85798059810991	0.795121906275171	7.36739932817625	1.73988729834117e-13	9.714517708942e-13
transcript140246.rk.h2.chr02.nnic	7.76703453322361	6.43679542668118	0.873827916401902	7.36620483949003	1.7555400976123e-13	9.79992722102466e-13
transcript188454.rk.h2.chr01.nnic	3.83594384768052	5.3822773606476	0.730694317308282	7.36597676094531	1.75854457283568e-13	9.8147098621303e-13
transcript206454.rk.h1.chr11.nnic	4.74965482432235	-5.70885724868239	0.775049491592137	-7.36579703698022	1.7609156323113e-13	9.82595203823951e-13
transcript137090.rk.h1.chr07.nic	6.99697771944342	-6.24460102211409	0.847883929035639	-7.36492438206317	1.77247310564812e-13	9.88843968986556e-13
transcript1530.rk.h1.chr14.nnic	8.73521721623178	-6.57234932283443	0.892450799802881	-7.36438280327172	1.77968323952747e-13	9.92665359787467e-13
FUN.rk.hap1.016277-T1	13.5777761478644	-7.21396091756434	0.980008436745617	-7.3611212384255	1.82371833213228e-13	1.01702113832597e-12
transcript95051.rk.h2.chr07.nnic	8.21013595729558	6.53523078397099	0.88789833258035	7.36033681353893	1.83446768833322e-13	1.02280857367939e-12
transcript76611.rk.h1.chr13.nnic	67.9611688631792	-1.48696736783911	0.202029644343441	-7.36014446133133	1.8371130734194e-13	1.02407620686482e-12
transcript84916.rk.h2.chr16.nnic	9.49170209969934	6.72389785229607	0.913692465137699	7.35903830758059	1.85239871306154e-13	1.03238805653286e-12
transcript183444.rk.h2.chr13.nnic	11.5386344956199	6.99670927741482	0.950811741189169	7.35866941300506	1.85752409839988e-13	1.03503512527267e-12
transcript778.rk.h2.chr08.nnic	15.7435721927029	7.45304476708303	1.01308992470116	7.35674552215245	1.88448110053337e-13	1.04984350631049e-12
transcript161593.rk.h1.chr18.nnic	4.8880976973316	-5.71113833603668	0.776352373702462	-7.35637389604412	1.88973233281773e-13	1.05255606962182e-12
transcript109201.rk.h2.chr18.nnic	9.87135088151169	6.78319219805829	0.922227419522859	7.35522719717852	1.90602645088616e-13	1.06141703471002e-12
transcript19204.rk.h2.chr10.nic	11.1489991349285	6.96002746753211	0.946332269808522	7.35473965073639	1.91299603163127e-13	1.06508287243218e-12
transcript28298.rk.h1.chr08.nnic	4.52937730539208	-5.65627939849706	0.769247771983688	-7.35300069041604	1.93805935905641e-13	1.07881909714007e-12
transcript130243.rk.h1.chr12.nic	4.48587096756845	-5.59135173288433	0.760461678916076	-7.35257526829487	1.94423984157013e-13	1.08204077503265e-12
transcript138589.rk.h1.chr05.nnic	3.78863992595867	-5.32501086691294	0.724299359381304	-7.35194750339357	1.95339532004915e-13	1.08691651111341e-12
transcript90978.rk.h2.chr15.nnic	5.42108070194167	5.91212073974643	0.804178997281547	7.35174725991578	1.95632462073105e-13	1.08832658107039e-12
transcript117886.rk.h1.chr05.nnic	5.79641780527497	-6.01505428574718	0.818195980227124	-7.35160576574509	1.9583970974333e-13	1.08925951645003e-12
transcript60421.rk.h1.chr06.nnic	4.64344626876544	-5.70731868132221	0.7763534118444	-7.3514440643253	1.96076819248091e-13	1.09035813295985e-12
transcript43559.rk.h2.chr04.nnic	5.21756175883281	5.85941961423265	0.797099524456784	7.35092599412324	1.96838387995943e-13	1.09437216806061e-12
transcript78390.rk.h1.chr09.nnic	4.09725832580718	-5.50866791224506	0.749421258949535	-7.35056264612318	1.97374246466093e-13	1.0971299435753e-12
transcript204365.rk.h1.chr04.nnic	4.92529891284911	-5.71988126181489	0.778189367314781	-7.35024340097565	1.97846245519163e-13	1.09953170708925e-12
transcript166155.rk.h2.chr14.nnic	3.70223579710401	5.3844798045683	0.73266730664626	7.34914708998744	1.9947558256916e-13	1.10836311694621e-12
transcript94388.rk.h2.chr01.nnic	7.807690955082	6.42849374885056	0.874742354306442	7.34901393216238	1.99674377282826e-13	1.10924392365891e-12
transcript85580.rk.h2.chr13.nnic	4.62229405466303	5.67594737309036	0.772527543376422	7.34724272520171	2.02337243148776e-13	1.12381018109432e-12
transcript280423.rk.h1.chr18.nnic	6.94496457288942	-6.26163154341088	0.852809518280065	-7.34235653940549	2.09865425398575e-13	1.16538778462761e-12
transcript156704.rk.h2.chr07.nnic	27.8341939188933	8.27386626741625	1.12745053832172	7.3385625233125	2.15900049269065e-13	1.19865653235595e-12
transcript179498.rk.h2.chr08.nnic	4.44559392943231	5.68785193206837	0.775222746377066	7.33705500599672	2.18344890463795e-13	1.21198575534952e-12
transcript107209.rk.h2.chr06.nnic	9.28396803775218	6.68854800700461	0.911694542140913	7.33639140944952	2.19429690959743e-13	1.21776183318642e-12
transcript59000.rk.h2.chr14.nnic	5.88612240437822	6.02933907368727	0.8220935435804	7.33412775318507	2.23170140481382e-13	1.23827058406098e-12
transcript217067.rk.h1.chr14.nnic	4.20849474873985	-5.55342358254571	0.75752567968703	-7.33100372892981	2.28435308424896e-13	1.26722934540723e-12
transcript245890.rk.h1.chr02.nnic	4.71924948133691	-5.67375225999865	0.774019509026649	-7.33024451429339	2.29733192456758e-13	1.27417263790505e-12
transcript113873.rk.h1.chr04.nnic	4.38310808448105	-5.55571112428813	0.757948264778182	-7.32993448558661	2.30265269784451e-13	1.27686658459294e-12
transcript21116.rk.h2.chr03.nnic	9.56992040409475	6.73186703854001	0.918704990199085	7.32756119794365	2.34378652991667e-13	1.29927280439334e-12
transcript19298.rk.h2.chr10.nnic	11.2595833158356	6.98681610589037	0.953499766801162	7.32754883551782	2.34400267401173e-13	1.29927280439334e-12
transcript10184.rk.h1.chr18.nnic	6.37507339159158	-6.10115028646096	0.832711192696616	-7.32685034135697	2.35624697450784e-13	1.3057969903193e-12
transcript95043.rk.h2.chr07.nic	9.60540352695762	6.73102339296664	0.918693615944095	7.3267336097133	2.35829934802641e-13	1.30667147339955e-12
transcript58223.rk.h1.chr06.nnic	10.3439293073931	-6.80439784565536	0.92894090090094	-7.32489853666263	2.39079531431457e-13	1.32441020398564e-12
transcript188482.rk.h2.chr01.nnic	4.89839179507646	5.79081327066216	0.790854045725305	7.32222753612055	2.43888154469564e-13	1.35077648070686e-12
transcript159936.rk.h1.chr14.nnic	4.81333495771133	-5.39694206911884	0.737100211123901	-7.32185663180017	2.44563364675104e-13	1.3542438185055e-12
transcript281210.rk.h1.chr07.nic	7.76039944011551	-6.39225642557674	0.873169058708039	-7.32075462572491	2.46580355265352e-13	1.3651382361957e-12
transcript223703.rk.h1.chr02.nnic	5.70417458408087	-5.92805269255703	0.809996293605443	-7.3186170595549	2.50539417682085e-13	1.38677797050194e-12
transcript364551.rk.h1.chr11.nnic	4.2851484322673	-5.48846906846327	0.749994566936581	-7.31801177024709	2.51671794596257e-13	1.39276597118037e-12
transcript226116.rk.h1.chr04.nnic	6.87830443925063	-6.25059677818349	0.854270763079325	-7.31688013722071	2.53802358460433e-13	1.40427447952505e-12
transcript142702.rk.h1.chr06.nnic	7.07205101123463	-5.62089944027588	0.768213521039364	-7.31684523421432	2.53868352402672e-13	1.40435750757718e-12
transcript324343.rk.h2.chr11.nnic	5.70083424759679	5.99392650021365	0.819567465186422	7.31352421225048	2.6022539127912e-13	1.43923452851421e-12
transcript75807.rk.h2.chr13.nnic	24.0429677913997	8.06563510529563	1.10287156702678	7.31330405682658	2.60652291575008e-13	1.44130617684209e-12
transcript14224.rk.h1.chr08.nnic	3.71069952920099	-5.33357384976766	0.729387398183812	-7.31240197328382	2.62408704799461e-13	1.45072720921147e-12
transcript168781.rk.h2.chr07.nnic	11.3673217325194	6.99404575598493	0.956478752908198	7.31228554185795	2.62636249489561e-13	1.45169380286795e-12
transcript42403.rk.h1.chr09.nnic	3.77797263003396	-5.40512903272113	0.739270654669782	-7.31143458566673	2.64305188195965e-13	1.46062556149307e-12
transcript184201.rk.h2.chr06.nnic	9.15017865732074	6.69353131029199	0.915594038954213	7.31058856383262	2.65974774866963e-13	1.4695573167825e-12
transcript115672.rk.h1.chr07.nnic	4.70160823906666	-5.66868305484641	0.775454476721781	-7.31014292265184	2.66858389160655e-13	1.47414372496027e-12
transcript254732.rk.h1.chr07.nic	5.50522732381091	-5.88416447135122	0.804943835258689	-7.3100311023069	2.6708055791458e-13	1.47507515673577e-12
transcript186732.rk.h1.chr13.nnic	7.82714895360978	-6.41755452632296	0.877967448990444	-7.30955861029059	2.6802132978826e-13	1.47997423543666e-12
transcript186607.rk.h1.chr06.nnic	9.36292187998698	-6.68727705721678	0.914982845111712	-7.30863654214229	2.69866629641673e-13	1.48986501908611e-12
transcript167651.rk.h2.chr06.nnic	3.98727239585814	5.44405542900015	0.744909257838851	7.30834711974795	2.70448408680856e-13	1.49277765937812e-12
